Id,Start,Name,Impact,Currency
17fb9d3f-0dcf-496f-a1f1-142b62b3dfa2,05/26/2023 12:30:00,Nondefense Capital Goods Orders ex Aircraft,HIGH,USD
bedf086a-ad78-464d-895b-92ae01997d9b,05/26/2023 12:30:00,Durable Goods Orders,HIGH,USD
271d13ea-da80-4ebe-aa9d-24f21a1d0f9b,05/31/2023 01:30:00,NBS Manufacturing PMI,HIGH,CNY
610dcb41-76fd-42fd-9887-e7b3386b1e44,05/31/2023 01:30:00,NBS Non-Manufacturing PMI,HIGH,CNY
1c44d74e-d359-4279-84e8-13caf5c8f93f,05/31/2023 12:00:00,Harmonized Index of Consumer Prices (YoY),HIGH,EUR
7f40a7cf-7cb0-4c41-89a6-ca4aa8ba38bb,05/31/2023 12:30:00,ECB's President Lagarde speech,HIGH,EUR
5e22e78c-e3f2-4654-922a-1c4a5b19b67c,06/01/2023 06:00:00,Retail Sales (YoY),HIGH,EUR
e7994d56-4961-411c-baf0-aa7815c44596,06/01/2023 09:00:00,Harmonized Index of Consumer Prices (YoY),HIGH,EUR
3d2be1d1-f719-4551-99af-d4c798dc393f,06/01/2023 09:00:00,Core Harmonized Index of Consumer Prices (YoY),HIGH,EUR
4c3b91ee-9ca9-4356-8b18-7453f4c8029d,06/01/2023 09:30:00,ECB's President Lagarde speech,HIGH,EUR
acf31575-8bb1-456c-8c52-6a882f7c8cac,06/01/2023 12:15:00,ADP Employment Change,HIGH,USD
b4e39aec-9dd3-4a20-b4d3-ed7a59b605e8,06/01/2023 14:00:00,ISM Manufacturing PMI,HIGH,USD
3e678224-456d-48b4-bcf6-fe5640cc1182,06/02/2023 12:30:00,Nonfarm Payrolls,HIGH,USD
e57c0192-7e4b-4903-a5c4-21333f109814,06/05/2023 13:00:00,ECB's President Lagarde speech,HIGH,EUR
a0f1b102-488c-4a51-81a6-d01ec5c0aa41,06/05/2023 14:00:00,ISM Services PMI,HIGH,USD
9cb135a0-afff-4d54-8b40-0d0d7fd86a43,06/06/2023 09:00:00,Retail Sales (YoY),HIGH,EUR
929d7b02-004d-4d42-830b-6209d09511a8,06/07/2023 23:50:00,Gross Domestic Product (QoQ),HIGH,JPY
860875a0-fb2d-46e2-8946-07d86ab3c44f,06/08/2023 09:00:00,Gross Domestic Product s.a. (QoQ),HIGH,EUR
a6a543a8-b877-4dcd-b23e-c1cc3c16e975,06/08/2023 09:00:00,Gross Domestic Product s.a. (YoY),HIGH,EUR
0245a54f-6037-456b-ab96-811411df5992,06/09/2023 01:30:00,Consumer Price Index (YoY),HIGH,CNY
82c3592e-34d7-463e-b208-4619ea6dbadd,06/13/2023 06:00:00,Harmonized Index of Consumer Prices (YoY),HIGH,EUR
6878c269-eb22-483b-881f-0c2b7f2ee488,06/13/2023 06:00:00,Claimant Count Change,HIGH,GBP
18649f62-efb5-4d52-94d8-5e52f35aeeb1,06/13/2023 06:00:00,ILO Unemployment Rate (3M),HIGH,GBP
ed41fc8e-aa42-43c7-9d7c-99912b8f8c03,06/13/2023 06:00:00,Employment Change,HIGH,GBP
f6cb62b0-375b-42bf-ab4e-132351a3afb6,06/13/2023 12:30:00,Consumer Price Index ex Food & Energy (YoY),HIGH,USD
ba68271d-966d-4512-b06f-5940aad61af2,06/13/2023 12:30:00,Consumer Price Index ex Food & Energy (MoM),HIGH,USD
746b2f87-f3ae-4f56-86ad-f25d39b18d46,06/13/2023 14:00:00,BoE's Governor Bailey speech,HIGH,GBP
684e9d91-f36c-41ac-a6f8-17020231661a,06/14/2023 18:00:00,FOMC Economic Projections,HIGH,USD
3db312c2-2b29-46f6-80f4-22e47b9e4de3,06/14/2023 18:00:00,Interest Rate Projections - 2nd year,HIGH,USD
89b8e9b5-bad1-42ab-a2ca-2ca153eced3c,06/14/2023 18:00:00,Fed Interest Rate Decision,HIGH,USD
58a2ff38-ab0b-4961-ab5c-68ac17c6c30d,06/14/2023 18:00:00,Interest Rate Projections - Longer,HIGH,USD
86d42d66-2acf-47e1-8fd5-7fd0d1db73a3,06/14/2023 18:00:00,Interest Rate Projections - 1st year,HIGH,USD
8e5048c4-3fb2-4c44-b5a0-cf883eb1507b,06/14/2023 18:00:00,Fed Monetary Policy Statement,HIGH,USD
2aab2285-da98-407c-a883-e201afc4689b,06/14/2023 18:00:00,Interest Rate Projections - Current,HIGH,USD
d16db21d-2434-4351-b927-9d30e78c1586,06/14/2023 18:30:00,FOMC Press Conference,HIGH,USD
99c1048c-0944-45f5-9d30-7e55d1e17e62,06/15/2023 02:00:00,Retail Sales (YoY),HIGH,CNY
d8796578-6c84-4a33-9f0a-22b8b6163de5,06/15/2023 12:15:00,ECB Main Refinancing Operations Rate,HIGH,EUR
c99d34f2-fb91-4677-8e2c-89b3e1654175,06/15/2023 12:15:00,ECB Rate On Deposit Facility,HIGH,EUR
333ecd51-1221-4cb5-bfa4-da07823e868c,06/15/2023 12:15:00,ECB Monetary Policy Statement,HIGH,EUR
adb6b476-7f82-4bcf-b09f-e1bc5d8380a3,06/15/2023 12:30:00,Retail Sales (MoM),HIGH,USD
02bc7b21-05c6-46a5-8fc4-ea00502b12fd,06/15/2023 12:30:00,Retail Sales Control Group,HIGH,USD
b585a947-5813-450f-ae33-a5dc7a05db35,06/15/2023 12:45:00,ECB Press Conference,HIGH,EUR
669c5dc8-cfaf-4228-b153-be1c9e208760,06/16/2023 02:45:00,BoJ Interest Rate Decision,HIGH,JPY
41bffe4f-1742-44ae-b662-f9f88ffb9aaf,06/16/2023 03:00:00,BoJ Monetary Policy Statement,HIGH,JPY
ba5b470d-ddb6-4fe7-966a-8b05a35e4888,06/16/2023 06:00:00,BoJ Press Conference,HIGH,JPY
8de6ddd2-8a59-4364-8a01-2f3fe3fc0486,06/16/2023 14:00:00,Michigan Consumer Sentiment Index,HIGH,USD
208726f2-caa0-47ca-8446-7d331f85f2e8,06/20/2023 01:15:00,PBoC Interest Rate Decision,HIGH,CNY
4e15eade-6bde-4f1e-ba8e-4d7d78ba9746,06/20/2023 23:50:00,BoJ Monetary Policy Meeting Minutes,HIGH,JPY
0567f180-29a8-409d-8518-822c7ef67392,06/21/2023 06:00:00,Consumer Price Index (YoY),HIGH,GBP
bac5e101-250a-43fa-a8dd-ceb2e03c4ed3,06/21/2023 14:00:00,Fed's Chair Powell testifies,HIGH,USD
69e88227-a159-424e-9782-20cbaacbfc96,06/22/2023 11:00:00,BoE MPC Vote Rate Unchanged,HIGH,GBP
2ad732c5-65b8-4385-a733-362b41246bf9,06/22/2023 11:00:00,Monetary Policy Report,HIGH,GBP
6e1aa50d-c3a0-4b1c-b4e4-6738b5431201,06/22/2023 11:00:00,BoE MPC Vote Rate Cut,HIGH,GBP
cdd9d26c-5425-4a82-96ef-7f46ac4e10c9,06/22/2023 11:00:00,BoE Asset Purchase Facility,HIGH,GBP
e96cd816-68d7-4788-80fc-911e2de9d719,06/22/2023 11:00:00,BoE MPC Vote Rate Hike,HIGH,GBP
924fffe3-c66b-403b-8175-af1196d7f1ac,06/22/2023 11:00:00,BoE Minutes,HIGH,GBP
464a31c4-ef1d-4bbc-83ed-f34e280ac68a,06/22/2023 11:00:00,BoE Interest Rate Decision,HIGH,GBP
398e71dd-c1af-4484-9e3a-798422c7eb33,06/22/2023 14:00:00,Fed's Chair Powell testifies,HIGH,USD
a82e661d-d5ba-4e4c-b42d-f70d66bef26c,06/23/2023 07:00:00,ECB's President Lagarde speech,HIGH,EUR
a6333f33-b30c-4715-869f-b67d21da8e64,06/23/2023 07:30:00,HCOB Composite PMI,HIGH,EUR
324baaf5-9d2b-41e1-8b65-d87daa2eee50,06/23/2023 07:30:00,HCOB Manufacturing PMI,HIGH,EUR
ca3b6867-7fdc-4304-be7f-d822ddc98067,06/23/2023 08:00:00,HCOB Composite PMI,HIGH,EUR
1a1e730e-3e7e-4928-997d-eff1ae1bf7a9,06/23/2023 08:30:00,S&P Global/CIPS Services PMI,HIGH,GBP
7c0b12c9-88dc-45cc-b622-6be8f11fc905,06/26/2023 19:00:00,ECB's President Lagarde speech,HIGH,EUR
aebe3768-8523-4bc7-92f0-14fd700a227d,06/27/2023 08:00:00,ECB's President Lagarde speech,HIGH,EUR
2a0aee8b-9294-43fc-ad35-2a2cdc06ea83,06/28/2023 13:30:00,BoJ Governor Ueda speech,HIGH,JPY
5b4d2999-6888-4722-97a9-5e2f355f30a9,06/28/2023 13:30:00,ECB's President Lagarde speech,HIGH,EUR
bb484654-0ac7-443b-a95b-161ce5c9a95f,06/28/2023 13:30:00,Fed's Chair Powell speech,HIGH,USD
e48e4a9a-ec22-423d-9793-0409a3e335c7,06/28/2023 13:30:00,BoE's Governor Bailey speech,HIGH,GBP
3871597e-0e18-47da-a145-04fb538e2590,06/28/2023 20:30:00,Bank Stress Test Info,HIGH,USD
c39d23e8-9d06-4672-9b53-b0ebce94d340,06/29/2023 06:30:00,Fed's Chair Powell speech,HIGH,USD
10e5137f-af3a-409c-8d83-7ca4fc4b0a27,06/29/2023 12:00:00,Consumer Price Index (MoM),HIGH,EUR
1781c7b2-07c8-46ba-9a6e-a193f2e12867,06/29/2023 12:00:00,Harmonized Index of Consumer Prices (YoY),HIGH,EUR
400bf657-277d-45c4-81a2-aa8579444b1b,06/29/2023 12:00:00,Consumer Price Index (YoY),HIGH,EUR
658fc1f0-f274-47f5-9283-23c76ee9ca59,06/29/2023 12:30:00,Gross Domestic Product Annualized,HIGH,USD
d8208182-6a11-476c-8cf8-34e21b5bd758,06/29/2023 23:30:00,"Tokyo CPI ex Food, Energy (YoY)",HIGH,JPY
3a0d383b-82e2-4e5c-9ad9-5b745b334c54,06/29/2023 23:30:00,Tokyo Consumer Price Index (YoY),HIGH,JPY
b4472c1e-3872-4c40-8244-0cd860905e56,06/30/2023 01:30:00,NBS Manufacturing PMI,HIGH,CNY
3311c1cc-989d-4478-87a5-1d647ae7ef8d,06/30/2023 01:30:00,NBS Non-Manufacturing PMI,HIGH,CNY
bd48b98a-5a2a-4280-97fa-5de8119a4775,06/30/2023 06:00:00,Retail Sales (YoY),HIGH,EUR
f47e3c63-2618-49e1-8807-03bec5eac372,06/30/2023 06:00:00,Gross Domestic Product (QoQ),HIGH,GBP
2de57052-7cd7-4019-87b1-3a676d96c27b,06/30/2023 06:00:00,Gross Domestic Product (YoY),HIGH,GBP
6ba4a244-981c-44a9-843a-7b5182ebfed2,06/30/2023 09:00:00,Harmonized Index of Consumer Prices (MoM),HIGH,EUR
7ed95593-33fa-4172-88d9-b9e7d309ca88,06/30/2023 09:00:00,Harmonized Index of Consumer Prices (YoY),HIGH,EUR
7911647a-91f8-496e-9cc3-fb763a7df59c,06/30/2023 09:00:00,Core Harmonized Index of Consumer Prices (MoM),HIGH,EUR
6bdd5995-f4f4-446c-be19-fc8be03b4aa0,06/30/2023 09:00:00,Core Harmonized Index of Consumer Prices (YoY),HIGH,EUR
4c453552-d713-4d05-b6cd-d20164fc86fa,06/30/2023 12:30:00,Core Personal Consumption Expenditures - Price Index (YoY),HIGH,USD
1634114b-02b4-4c14-8d22-dd2e66f3828b,06/30/2023 12:30:00,Core Personal Consumption Expenditures - Price Index (MoM),HIGH,USD
084094af-9bb7-4188-8a3a-03472603faf4,07/02/2023 23:50:00,Tankan Large Manufacturing Index,HIGH,JPY
d80b9aa6-a547-4359-bc3e-a625e427ea31,07/03/2023 01:45:00,Caixin Manufacturing PMI,HIGH,CNY
872c3323-e5de-4615-862a-787360c52a02,07/03/2023 14:00:00,ISM Manufacturing PMI,HIGH,USD
422f6172-2465-40c0-93c5-4c8b5d37b699,07/05/2023 01:45:00,Caixin Services PMI,HIGH,CNY
032f0b32-ca24-4e00-a5c0-51f4ed49ca0e,07/05/2023 18:00:00,FOMC Minutes,HIGH,USD
f7a634ba-a990-4115-afee-eeea4c507e81,07/06/2023 09:00:00,Retail Sales (YoY),HIGH,EUR
1a50213c-5a16-456f-9c8e-9111f01fb097,07/06/2023 12:15:00,ADP Employment Change,HIGH,USD
08369288-9aed-4b22-91eb-e3c622084794,07/06/2023 14:00:00,ISM Services PMI,HIGH,USD
ea0c4a10-69ca-4b32-b77c-a4d36e02348d,07/07/2023 12:30:00,Average Hourly Earnings (YoY),HIGH,USD
8bd4f173-460b-44cd-9f73-b0029976f758,07/07/2023 12:30:00,Average Hourly Earnings (MoM),HIGH,USD
ea0f9051-3395-4c42-8c59-b901295b0715,07/07/2023 12:30:00,Nonfarm Payrolls,HIGH,USD
62fec2f5-e01b-4340-a865-104928093328,07/07/2023 16:45:00,ECB's President Lagarde speech,HIGH,EUR
bbb224e3-72dc-43e6-94c4-b8b28f59f9e1,07/10/2023 01:30:00,Consumer Price Index (YoY),HIGH,CNY
3ad894a8-4ebf-4389-b466-40700506bb16,07/10/2023 15:00:00,BoE's Governor Bailey speech,HIGH,GBP
3bf9911d-4d77-411e-a0fb-07e62998975e,07/11/2023 06:00:00,Harmonized Index of Consumer Prices (YoY),HIGH,EUR
721743cb-53b7-4a2c-bc76-09bc8bbaf262,07/11/2023 06:00:00,ILO Unemployment Rate (3M),HIGH,GBP
0a825006-782f-46d2-8e3e-193a3cd49388,07/11/2023 06:00:00,Claimant Count Change,HIGH,GBP
0d121f42-596a-4744-93c2-e5b5fec69038,07/11/2023 06:00:00,Employment Change,HIGH,GBP
d0c68f72-4cf9-48f7-bdfa-53dfbda7dd30,07/12/2023 12:30:00,Consumer Price Index (YoY),HIGH,USD
3c236feb-1564-4147-b753-5fc5f4300d1f,07/12/2023 12:30:00,Consumer Price Index ex Food & Energy (MoM),HIGH,USD
d406b138-b7ec-41ae-b4b4-8c43336d1113,07/12/2023 12:30:00,Consumer Price Index (MoM),HIGH,USD
b9a6fd7d-ac46-4fcc-8a5c-a3e8b1752e52,07/12/2023 12:30:00,Consumer Price Index ex Food & Energy (YoY),HIGH,USD
63b74243-ecbc-4aa1-95b5-d9497d0cb289,07/13/2023 12:30:00,Producer Price Index ex Food & Energy (YoY),HIGH,USD
819314b9-9a14-4f24-9736-71dabfeb1810,07/14/2023 14:00:00,Michigan Consumer Sentiment Index,HIGH,USD
0469512d-5298-4ebd-9b37-1696b0711f30,07/17/2023 02:00:00,Gross Domestic Product (QoQ),HIGH,CNY
0210cef9-7a39-415a-972d-7bca89d3a782,07/17/2023 02:00:00,Retail Sales (YoY),HIGH,CNY
5d643d99-f72c-4a24-9431-b2544f4f2bb8,07/17/2023 02:00:00,Gross Domestic Product (YoY),HIGH,CNY
8a6fe732-9e33-4298-a3d7-b289be945a26,07/17/2023 02:00:00,Industrial Production (YoY),HIGH,CNY
7f1758e3-8be1-461c-8a3d-d5065e7d12fe,07/17/2023 08:15:00,ECB's President Lagarde speech,HIGH,EUR
e4cc5d8c-7c4d-4a40-8ea2-0ee8884dd094,07/18/2023 12:30:00,Retail Sales Control Group,HIGH,USD
6cc3192d-81d6-459b-9ab6-69ea1fe47b09,07/18/2023 12:30:00,Retail Sales (MoM),HIGH,USD
ccc2e37b-1eb9-4331-88cf-0d83cc615111,07/19/2023 06:00:00,Core Consumer Price Index (YoY),HIGH,GBP
8a6d877f-6c56-4fc8-bd5f-66d584d2e9e4,07/19/2023 06:00:00,Consumer Price Index (YoY),HIGH,GBP
2345d9f2-1966-41c0-8d30-f44c8322755e,07/19/2023 06:00:00,Consumer Price Index (MoM),HIGH,GBP
11b550d2-1a99-45d3-8f74-630c25772b0a,07/21/2023 06:00:00,Retail Sales (MoM),HIGH,GBP
2359bf3d-54aa-4da8-aecb-070a54fe6b5b,07/24/2023 07:30:00,HCOB Composite PMI,HIGH,EUR
ed0afad3-a271-47f1-88ae-58bd69e08f1a,07/24/2023 07:30:00,HCOB Manufacturing PMI,HIGH,EUR
53597355-1de8-4a7d-8dad-fc23e1595e7f,07/24/2023 07:30:00,HCOB Services PMI,HIGH,EUR
9766b6b1-767e-4097-97f5-7f51c85c215a,07/24/2023 08:00:00,HCOB Composite PMI,HIGH,EUR
884efab0-303a-42a6-89d2-9746b26ed719,07/24/2023 08:00:00,HCOB Manufacturing PMI,HIGH,EUR
a3f139b9-d9b0-4771-b450-d5ccefcdb7b9,07/24/2023 08:00:00,HCOB Services PMI,HIGH,EUR
0a49d4d0-694a-49a3-b7c0-2fe9d050bd4b,07/24/2023 08:30:00,S&P Global/CIPS Services PMI,HIGH,GBP
74db0428-a29a-4adf-bf35-7af67766a085,07/24/2023 08:30:00,S&P Global/CIPS Composite PMI,HIGH,GBP
bbc25f49-3a5c-4bbf-a7fb-d66c935ee176,07/24/2023 08:30:00,S&P Global/CIPS Manufacturing PMI,HIGH,GBP
9eb5bf83-f3b9-474a-9388-b24360e95f99,07/24/2023 13:45:00,S&P Global Services PMI,HIGH,USD
9cf1b776-346f-4dd6-a213-d4dd84d9b6c4,07/24/2023 13:45:00,S&P Global Manufacturing PMI,HIGH,USD
68a0ce72-acc9-4e97-863e-77584b79eab2,07/25/2023 08:00:00,ECB Bank Lending Survey,HIGH,EUR
4d1836a4-937b-4450-bee1-39f58d873bda,07/26/2023 18:00:00,Fed Monetary Policy Statement,HIGH,USD
6d26b5dc-52fc-4095-9dfe-3a0056a4cbb4,07/26/2023 18:00:00,Fed Interest Rate Decision,HIGH,USD
0eaee712-14f2-4000-9181-2589b9d0bd98,07/26/2023 18:30:00,FOMC Press Conference,HIGH,USD
5ed48622-3cd4-42a2-b1ce-54308e79f37a,07/27/2023 12:15:00,ECB Rate On Deposit Facility,HIGH,EUR
99e5bc73-2966-43e8-9f84-a1d3d610c44a,07/27/2023 12:15:00,ECB Main Refinancing Operations Rate,HIGH,EUR
147248b8-54b3-45a5-a7ec-b014f6027acf,07/27/2023 12:15:00,ECB Monetary Policy Statement,HIGH,EUR
d318fb3a-3865-4d74-9974-11b7aa43a8ec,07/27/2023 12:30:00,Gross Domestic Product Annualized,HIGH,USD
a956a162-b3e8-4f62-b094-6902544a321f,07/27/2023 12:45:00,ECB Press Conference,HIGH,EUR
3138e4c3-02f8-4c89-b011-059df9a8073d,07/27/2023 23:30:00,"Tokyo CPI ex Food, Energy (YoY)",HIGH,JPY
1e4dea63-5a96-4055-8327-9595baa92c20,07/27/2023 23:30:00,Tokyo Consumer Price Index (YoY),HIGH,JPY
9459208c-ad5e-46b2-a0c9-9429a23da879,07/28/2023 03:00:00,BoJ Monetary Policy Statement,HIGH,JPY
4b2fe4d6-3201-4879-a5b0-0ff29c5c6b7c,07/28/2023 03:20:00,BoJ Interest Rate Decision,HIGH,JPY
288d2df9-21fa-4d8b-9396-8abaa53f07a9,07/28/2023 06:00:00,BoJ Press Conference,HIGH,JPY
b0ace1c1-bf2e-4fd1-8737-cff79a747543,07/28/2023 08:00:00,Gross Domestic Product (QoQ),HIGH,EUR
b439fde6-a5f8-4949-95dd-f29771a9cde3,07/28/2023 08:00:00,Gross Domestic Product (YoY),HIGH,EUR
0513da0e-45da-44cd-8795-631982b1e5a1,07/28/2023 12:00:00,Consumer Price Index (YoY),HIGH,EUR
0bd06138-7ce3-4aef-b4d4-68c97b5530b1,07/28/2023 12:00:00,Harmonized Index of Consumer Prices (YoY),HIGH,EUR
1e114887-6d16-484a-a62e-aca52ba8f74e,07/28/2023 12:00:00,Consumer Price Index (MoM),HIGH,EUR
552055e0-772c-4163-a19c-15dfe148b928,07/28/2023 12:30:00,Core Personal Consumption Expenditures - Price Index (YoY),HIGH,USD
fccbc297-5d6f-4ab6-97cf-623998f28c89,07/28/2023 12:30:00,Core Personal Consumption Expenditures - Price Index (MoM),HIGH,USD
72884f28-2d87-4182-80de-4e5cc82e7296,07/31/2023 01:30:00,NBS Manufacturing PMI,HIGH,CNY
e1dcd326-a764-4040-8927-f888c881461a,07/31/2023 01:30:00,NBS Non-Manufacturing PMI,HIGH,CNY
2c288358-2669-4e9a-a60c-4c6be9079a65,07/31/2023 06:00:00,Retail Sales (YoY),HIGH,EUR
9c4ae822-a918-48f7-bf28-25c966234666,07/31/2023 09:00:00,Core Harmonized Index of Consumer Prices (MoM),HIGH,EUR
ee48be1f-5afa-4eca-925b-275a5a59b15c,07/31/2023 09:00:00,Harmonized Index of Consumer Prices (YoY),HIGH,EUR
99def0f6-30bb-4ae5-bfd7-39d5b4647d72,07/31/2023 09:00:00,Gross Domestic Product s.a. (QoQ),HIGH,EUR
a0750054-bba4-4733-9a03-3ce12e9ea45b,07/31/2023 09:00:00,Gross Domestic Product s.a. (YoY),HIGH,EUR
ff920615-699c-4b5c-9619-9f6ea5d3034c,07/31/2023 09:00:00,Harmonized Index of Consumer Prices (MoM),HIGH,EUR
dc3c5ddb-5276-4d65-bbac-ecc671ae4c7d,07/31/2023 09:00:00,Core Harmonized Index of Consumer Prices (YoY),HIGH,EUR
c622fc29-9c19-4720-b066-b9555af6ceba,08/01/2023 01:45:00,Caixin Manufacturing PMI,HIGH,CNY
682b93ed-2997-40c5-b191-372e365c7148,08/01/2023 14:00:00,ISM Manufacturing PMI,HIGH,USD
a907102d-4f72-4959-8cc1-4fe136c3de34,08/02/2023 12:15:00,ADP Employment Change,HIGH,USD
5dd1c80f-f974-4cbd-9f48-663c14f0cb11,08/03/2023 01:45:00,Caixin Services PMI,HIGH,CNY
b00ecd6d-49af-4ded-9bb7-46ade441a7ff,08/03/2023 11:00:00,BoE MPC Vote Rate Hike,HIGH,GBP
5beebe4a-08dc-4635-ad5a-66e6c5eeb20b,08/03/2023 11:00:00,BoE Monetary Policy Report,HIGH,GBP
ddc4bcc5-c5e1-4841-8af8-7cf133691ef7,08/03/2023 11:00:00,BoE Interest Rate Decision,HIGH,GBP
651ba740-1680-46de-8654-8a6ed7438598,08/03/2023 11:00:00,BoE Minutes,HIGH,GBP
bac0a542-5df3-43ee-b6f6-a78e11fa7e20,08/03/2023 11:00:00,BoE MPC Vote Rate Unchanged,HIGH,GBP
2bdaf4f0-0ed8-4b9b-8feb-c2c63f8ad442,08/03/2023 11:00:00,BoE MPC Vote Rate Cut,HIGH,GBP
3c4b8acd-7c40-41ad-8ff3-eca7706dbe3b,08/03/2023 11:00:00,BoE Asset Purchase Facility,HIGH,GBP
3b462e63-348d-4159-95aa-f2d2f320fd56,08/03/2023 11:00:00,Monetary Policy Report,HIGH,GBP
a4e65f7f-32cd-4ea3-afe5-a9b8650d2bcb,08/03/2023 11:30:00,BoE's Governor Bailey speech,HIGH,GBP
fd2c5a74-59c7-4ada-9894-1f283d316dc4,08/03/2023 14:00:00,ISM Services PMI,HIGH,USD
81fa1fae-aad0-45e7-91ec-2e7435f11a43,08/04/2023 09:00:00,Retail Sales (YoY),HIGH,EUR
e9355048-bf6d-4447-95b2-4e75b6d7da07,08/04/2023 12:30:00,Average Hourly Earnings (MoM),HIGH,USD
19d96ec9-6a8b-4236-8b33-7cf82520c038,08/04/2023 12:30:00,Average Hourly Earnings (YoY),HIGH,USD
1cc5fef0-ad69-4329-9574-b98255049c3c,08/04/2023 12:30:00,Nonfarm Payrolls,HIGH,USD
979186ab-ff65-4ca9-8fb7-bad6a1257748,08/08/2023 06:00:00,Harmonized Index of Consumer Prices (YoY),HIGH,EUR
f5d35fb6-0542-4f98-9f9a-208e3661804b,08/09/2023 01:30:00,Consumer Price Index (YoY),HIGH,CNY
d8f4c9e2-491f-4b67-af30-19af5ff56193,08/10/2023 12:30:00,Consumer Price Index (MoM),HIGH,USD
2f3622dc-4771-4dfd-91d7-88d92314fe28,08/10/2023 12:30:00,Consumer Price Index ex Food & Energy (MoM),HIGH,USD
b6491079-2d25-45a1-9b4d-9af3c01faa39,08/10/2023 12:30:00,Consumer Price Index ex Food & Energy (YoY),HIGH,USD
58a9700c-5fa7-429f-a028-a28c408f1f57,08/10/2023 12:30:00,Consumer Price Index (YoY),HIGH,USD
1996893f-e62d-42aa-b9a1-204ae330338b,08/11/2023 06:00:00,Gross Domestic Product (QoQ),HIGH,GBP
1f3f8159-ed80-48d0-9e14-db06f231d902,08/11/2023 06:00:00,Gross Domestic Product (YoY),HIGH,GBP
37c17d4d-b404-44d3-9f51-3b9343a6e7c9,08/11/2023 12:30:00,Producer Price Index ex Food & Energy (YoY),HIGH,USD
d54ef9f1-782b-4483-a028-fffad1d14e1d,08/11/2023 14:00:00,Michigan Consumer Sentiment Index,HIGH,USD
eaba3efd-2f68-4a62-ab55-46465941e6e7,08/14/2023 23:50:00,Gross Domestic Product (QoQ),HIGH,JPY
836eac91-a7a4-4c23-814b-6f55d1e6b23a,08/15/2023 02:00:00,Retail Sales (YoY),HIGH,CNY
cb77283d-8de4-4f90-8d1b-de40f0dee9d2,08/15/2023 02:00:00,Industrial Production (YoY),HIGH,CNY
782146da-f04d-4a1d-ae4c-164036249e9d,08/15/2023 06:00:00,Claimant Count Change,HIGH,GBP
e980f6c6-6e64-4e40-a73f-41f5c8c28b31,08/15/2023 06:00:00,ILO Unemployment Rate (3M),HIGH,GBP
a576591c-8c2e-4f11-bbca-ed75d6805718,08/15/2023 06:00:00,Employment Change,HIGH,GBP
90eaad0f-55f3-4eae-99ae-5a937030b735,08/15/2023 12:30:00,Retail Sales Control Group,HIGH,USD
1356c36d-aae5-414b-b2e4-a43421335837,08/15/2023 12:30:00,Retail Sales (MoM),HIGH,USD
127b69b9-d8bf-432f-86bd-71a771fdeda5,08/16/2023 06:00:00,Consumer Price Index (YoY),HIGH,GBP
2517bb9e-9326-4627-a13f-c6df11bccb2d,08/16/2023 06:00:00,Core Consumer Price Index (YoY),HIGH,GBP
b8ee2a45-218a-4ff8-a8c1-fe2a731f6c19,08/16/2023 06:00:00,Consumer Price Index (MoM),HIGH,GBP
084083d3-a38a-42d6-a44b-59bf9cbdab07,08/16/2023 09:00:00,Gross Domestic Product s.a. (QoQ),HIGH,EUR
af91d23f-2c4b-432b-ad92-acf0baf1ba37,08/16/2023 09:00:00,Gross Domestic Product s.a. (YoY),HIGH,EUR
2d3817a8-f041-4c52-80b4-e0082f7a7465,08/16/2023 18:00:00,FOMC Minutes,HIGH,USD
84723b4b-a715-47ba-94be-fb813b957381,08/18/2023 06:00:00,Retail Sales (MoM),HIGH,GBP
f29e490e-650f-443f-90c8-03a1386c3dc6,08/23/2023 07:30:00,HCOB Composite PMI,HIGH,EUR
7c7775cf-aa91-4a24-b775-0b0f33264b8a,08/23/2023 07:30:00,HCOB Services PMI,HIGH,EUR
3a5286d3-ded4-4eea-b222-74f4f90e896b,08/23/2023 07:30:00,HCOB Manufacturing PMI,HIGH,EUR
3e3882ee-d456-4f00-91e5-88d937a013ca,08/23/2023 08:00:00,HCOB Services PMI,HIGH,EUR
b8cf2cc8-4453-4dad-a8dc-9305d29469b6,08/23/2023 08:00:00,HCOB Manufacturing PMI,HIGH,EUR
2adc5b7d-2d5d-44ce-9677-ea5468c3a283,08/23/2023 08:00:00,HCOB Composite PMI,HIGH,EUR
fc81717d-4beb-42dc-9879-27b33c9665fe,08/23/2023 08:30:00,S&P Global/CIPS Manufacturing PMI,HIGH,GBP
89432b1c-818c-4358-bf46-7d8096a5cbf3,08/23/2023 08:30:00,S&P Global/CIPS Composite PMI,HIGH,GBP
980ec806-288b-4826-b853-df04e30a25ce,08/23/2023 08:30:00,S&P Global/CIPS Services PMI,HIGH,GBP
2fb6eed5-eb3b-4b8a-88b8-9cf130ad7271,08/23/2023 13:45:00,S&P Global Manufacturing PMI,HIGH,USD
6ef6e075-76da-4ebf-a875-ced047d3d38e,08/23/2023 13:45:00,S&P Global Services PMI,HIGH,USD
1728a878-d9a9-4957-b7fe-de1dc1918a69,08/24/2023 14:00:00,Jackson Hole Symposium,HIGH,USD
341ac560-97e2-419e-b497-16644e85edc9,08/24/2023 23:30:00,Tokyo Consumer Price Index (YoY),HIGH,JPY
0099ea82-80a7-4771-ba55-321ccf061952,08/24/2023 23:30:00,"Tokyo CPI ex Food, Energy (YoY)",HIGH,JPY
